message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,346129])";"30";"turtlesim2.sim";"1726483847.820581090";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,346129])";"30";"turtlesim1.sim";"1726483847.815089857";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,356195])";"30";"turtlesim3.sim";"1726483847.811641660";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,356195])";"30";"turtlesim2.sim";"1726483847.803806495";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,356195])";"30";"turtlesim1.sim";"1726483847.799535931";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,366261])";"30";"turtlesim3.sim";"1726483847.796089274";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,366261])";"30";"turtlesim2.sim";"1726483847.788192784";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,366261])";"30";"turtlesim1.sim";"1726483847.783605626";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,376327])";"30";"turtlesim3.sim";"1726483847.779529923";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,376327])";"30";"turtlesim2.sim";"1726483847.772343788";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,376327])";"30";"turtlesim1.sim";"1726483847.766920101";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,386393])";"30";"turtlesim3.sim";"1726483847.763974687";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,386393])";"30";"turtlesim2.sim";"1726483847.756474093";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,386393])";"30";"turtlesim1.sim";"1726483847.751257454";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,396459])";"30";"turtlesim3.sim";"1726483847.747366818";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,396459])";"30";"turtlesim2.sim";"1726483847.740754222";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,396459])";"30";"turtlesim1.sim";"1726483847.735537180";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,406525])";"30";"turtlesim3.sim";"1726483847.731839458";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,406525])";"30";"turtlesim2.sim";"1726483847.723986529";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,406525])";"30";"turtlesim1.sim";"1726483847.718845616";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,416592])";"30";"turtlesim3.sim";"1726483847.715305466";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,416592])";"30";"turtlesim2.sim";"1726483847.708185047";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,416592])";"30";"turtlesim1.sim";"1726483847.703218123";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,426658])";"30";"turtlesim3.sim";"1726483847.699752982";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,426658])";"30";"turtlesim2.sim";"1726483847.692481083";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,426658])";"30";"turtlesim1.sim";"1726483847.687610002";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,436724])";"30";"turtlesim3.sim";"1726483847.683232769";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,436724])";"30";"turtlesim2.sim";"1726483847.676697284";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,436724])";"30";"turtlesim1.sim";"1726483847.670937597";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,446790])";"30";"turtlesim3.sim";"1726483847.667690316";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,446790])";"30";"turtlesim2.sim";"1726483847.659906279";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,446790])";"30";"turtlesim1.sim";"1726483847.655341181";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,456856])";"30";"turtlesim3.sim";"1726483847.652051433";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,456856])";"30";"turtlesim2.sim";"1726483847.644249360";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,456856])";"30";"turtlesim1.sim";"1726483847.638665792";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,466922])";"30";"turtlesim3.sim";"1726483847.635506618";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,466922])";"30";"turtlesim2.sim";"1726483847.628509340";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,466922])";"30";"turtlesim1.sim";"1726483847.622959115";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,476988])";"30";"turtlesim3.sim";"1726483847.619946849";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,476988])";"30";"turtlesim2.sim";"1726483847.611765545";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,476988])";"30";"turtlesim1.sim";"1726483847.607261580";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,487055])";"30";"turtlesim3.sim";"1726483847.604232500";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,487055])";"30";"turtlesim2.sim";"1726483847.596154014";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,487055])";"30";"turtlesim1.sim";"1726483847.591470154";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,497121])";"30";"turtlesim3.sim";"1726483847.587649082";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,497121])";"30";"turtlesim2.sim";"1726483847.580440570";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,497121])";"30";"turtlesim1.sim";"1726483847.575501324";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,507187])";"30";"turtlesim3.sim";"1726483847.572077489";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,507187])";"30";"turtlesim2.sim";"1726483847.563710429";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,507187])";"30";"turtlesim1.sim";"1726483847.558763082";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,517253])";"30";"turtlesim3.sim";"1726483847.555521233";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,517253])";"30";"turtlesim2.sim";"1726483847.547922961";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,517253])";"30";"turtlesim1.sim";"1726483847.543130366";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,527319])";"30";"turtlesim3.sim";"1726483847.539887877";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,527319])";"30";"turtlesim2.sim";"1726483847.532333716";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,527319])";"30";"turtlesim1.sim";"1726483847.527485874";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,537385])";"30";"turtlesim3.sim";"1726483847.523313176";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,537385])";"30";"turtlesim2.sim";"1726483847.516644051";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,537385])";"30";"turtlesim1.sim";"1726483847.510649738";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,547451])";"30";"turtlesim3.sim";"1726483847.507674882";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,547451])";"30";"turtlesim2.sim";"1726483847.500064973";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,547451])";"30";"turtlesim1.sim";"1726483847.494945133";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,557517])";"30";"turtlesim3.sim";"1726483847.492092035";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,557517])";"30";"turtlesim2.sim";"1726483847.484375152";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,557517])";"30";"turtlesim1.sim";"1726483847.479188926";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,567584])";"30";"turtlesim3.sim";"1726483847.475472486";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,567584])";"30";"turtlesim2.sim";"1726483847.467845380";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,567584])";"30";"turtlesim1.sim";"1726483847.463513290";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,577650])";"30";"turtlesim3.sim";"1726483847.459909238";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,577650])";"30";"turtlesim2.sim";"1726483847.452226140";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,577650])";"30";"turtlesim1.sim";"1726483847.446832585";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,587716])";"30";"turtlesim3.sim";"1726483847.443309334";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,587716])";"30";"turtlesim2.sim";"1726483847.436583567";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,587716])";"30";"turtlesim1.sim";"1726483847.431146601";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,597782])";"30";"turtlesim3.sim";"1726483847.427758793";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,597782])";"30";"turtlesim2.sim";"1726483847.419788180";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,597782])";"30";"turtlesim1.sim";"1726483847.415249370";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,607848])";"30";"turtlesim3.sim";"1726483847.412078910";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,607848])";"30";"turtlesim2.sim";"1726483847.404169851";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,607848])";"30";"turtlesim1.sim";"1726483847.399526275";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,617914])";"30";"turtlesim3.sim";"1726483847.395443550";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,617914])";"30";"turtlesim2.sim";"1726483847.388492015";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,617914])";"30";"turtlesim1.sim";"1726483847.383721656";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,627980])";"30";"turtlesim3.sim";"1726483847.379845433";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,627980])";"30";"turtlesim2.sim";"1726483847.371923687";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,627980])";"30";"turtlesim1.sim";"1726483847.366855143";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,638046])";"30";"turtlesim3.sim";"1726483847.364177213";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,638046])";"30";"turtlesim2.sim";"1726483847.356268568";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,638046])";"30";"turtlesim1.sim";"1726483847.351252854";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,648113])";"30";"turtlesim3.sim";"1726483847.347617077";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,648113])";"30";"turtlesim2.sim";"1726483847.340559730";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,648113])";"30";"turtlesim1.sim";"1726483847.334631827";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,658179])";"30";"turtlesim3.sim";"1726483847.331927981";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,658179])";"30";"turtlesim2.sim";"1726483847.323803947";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,658179])";"30";"turtlesim1.sim";"1726483847.319030417";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,668245])";"30";"turtlesim3.sim";"1726483847.315285411";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,668245])";"30";"turtlesim2.sim";"1726483847.308221372";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,668245])";"30";"turtlesim1.sim";"1726483847.303385533";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,678311])";"30";"turtlesim3.sim";"1726483847.299651868";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,678311])";"30";"turtlesim2.sim";"1726483847.292615820";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,678311])";"30";"turtlesim1.sim";"1726483847.286777256";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,688377])";"30";"turtlesim3.sim";"1726483847.284055510";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,688377])";"30";"turtlesim2.sim";"1726483847.276088432";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,688377])";"30";"turtlesim1.sim";"1726483847.271067271";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,698443])";"30";"turtlesim3.sim";"1726483847.267421298";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,698443])";"30";"turtlesim2.sim";"1726483847.260200156";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,698443])";"30";"turtlesim1.sim";"1726483847.255407300";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,708509])";"30";"turtlesim3.sim";"1726483847.251709590";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,708509])";"30";"turtlesim2.sim";"1726483847.244617670";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,708509])";"30";"turtlesim1.sim";"1726483847.238742301";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,718576])";"30";"turtlesim3.sim";"1726483847.236057172";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,718576])";"30";"turtlesim2.sim";"1726483847.227995479";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,718576])";"30";"turtlesim1.sim";"1726483847.223111203";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,728642])";"30";"turtlesim3.sim";"1726483847.219459213";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,728642])";"30";"turtlesim2.sim";"1726483847.212464125";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,728642])";"30";"turtlesim1.sim";"1726483847.207460685";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,738708])";"30";"turtlesim3.sim";"1726483847.203683441";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,738708])";"30";"turtlesim2.sim";"1726483847.195822927";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,738708])";"30";"turtlesim1.sim";"1726483847.190847939";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,748774])";"30";"turtlesim3.sim";"1726483847.188019732";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,748774])";"30";"turtlesim2.sim";"1726483847.180143916";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,748774])";"30";"turtlesim1.sim";"1726483847.175132718";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,758840])";"30";"turtlesim3.sim";"1726483847.171304112";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,758840])";"30";"turtlesim2.sim";"1726483847.164536525";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,758840])";"30";"turtlesim1.sim";"1726483847.159512996";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,768906])";"30";"turtlesim3.sim";"1726483847.155698549";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,768906])";"30";"turtlesim2.sim";"1726483847.147813933";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,768906])";"30";"turtlesim1.sim";"1726483847.142840731";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,778972])";"30";"turtlesim3.sim";"1726483847.140016269";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,778972])";"30";"turtlesim2.sim";"1726483847.132158800";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,778972])";"30";"turtlesim1.sim";"1726483847.127189660";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
